"code,area,cumDeaths,cumVac,newCases,newDeaths,date,Day,Month,Year"
"E12000007,London,6270,0,551,5,2020-10-01,1,10,2020"
"E12000007,London,6265,0,388,6,2020-09-30,30,9,2020"
"E12000007,London,6259,0,504,9,2020-09-29,29,9,2020"
"E12000007,London,6250,0,397,5,2020-09-28,28,9,2020"
"E12000007,London,6245,0,587,1,2020-09-27,27,9,2020"
"E12000007,London,6244,0,361,1,2020-09-26,26,9,2020"
"E12000007,London,6243,0,584,1,2020-09-25,25,9,2020"
"E12000007,London,6242,0,620,2,2020-09-24,24,9,2020"
"E12000007,London,6240,0,531,7,2020-09-23,23,9,2020"
"E12000007,London,6233,0,354,6,2020-09-22,22,9,2020"
"E12000007,London,6227,0,282,4,2020-09-21,21,9,2020"
"E12000007,London,6223,0,241,4,2020-09-20,20,9,2020"
"E12000007,London,6219,0,320,3,2020-09-19,19,9,2020"
"E12000007,London,6216,0,377,1,2020-09-18,18,9,2020"
"E12000007,London,6215,0,247,4,2020-09-17,17,9,2020"
"E12000007,London,6211,0,243,2,2020-09-16,16,9,2020"
"E12000007,London,6209,0,278,1,2020-09-15,15,9,2020"
"E12000007,London,6208,0,218,0,2020-09-14,14,9,2020"
"E12000007,London,6208,0,311,0,2020-09-13,13,9,2020"
"E12000007,London,6208,0,393,0,2020-09-12,12,9,2020"
"E12000007,London,6208,0,416,3,2020-09-11,11,9,2020"
"E12000007,London,6205,0,304,2,2020-09-10,10,9,2020"
"E12000007,London,6203,0,315,0,2020-09-09,9,9,2020"
"E12000007,London,6203,0,327,0,2020-09-08,8,9,2020"
"E12000007,London,6203,0,274,0,2020-09-07,7,9,2020"
"E12000007,London,6203,0,308,2,2020-09-06,6,9,2020"
"E12000007,London,6201,0,232,0,2020-09-05,5,9,2020"
"E12000007,London,6201,0,296,0,2020-09-04,4,9,2020"
"E12000007,London,6201,0,216,1,2020-09-03,3,9,2020"
"E12000007,London,6200,0,190,1,2020-09-02,2,9,2020"
"E12000007,London,6199,0,188,0,2020-09-01,1,9,2020"
"E12000007,London,6199,0,160,1,2020-08-31,31,8,2020"
"E12000007,London,6198,0,197,0,2020-08-30,30,8,2020"
"E12000007,London,6198,0,143,0,2020-08-29,29,8,2020"
"E12000007,London,6198,0,166,0,2020-08-28,28,8,2020"
"E12000007,London,6198,0,210,0,2020-08-27,27,8,2020"
"E12000007,London,6198,0,155,0,2020-08-26,26,8,2020"
"E12000007,London,6198,0,206,1,2020-08-25,25,8,2020"
"E12000007,London,6197,0,133,0,2020-08-24,24,8,2020"
"E12000007,London,6197,0,155,0,2020-08-23,23,8,2020"
"E12000007,London,6197,0,183,1,2020-08-22,22,8,2020"
"E12000007,London,6196,0,101,0,2020-08-21,21,8,2020"
"E12000007,London,6196,0,172,1,2020-08-20,20,8,2020"
"E12000007,London,6195,0,105,0,2020-08-19,19,8,2020"
"E12000007,London,6195,0,145,1,2020-08-18,18,8,2020"
"E12000007,London,6194,0,95,2,2020-08-17,17,8,2020"
"E12000007,London,6192,0,136,0,2020-08-16,16,8,2020"
"E12000007,London,6192,0,119,0,2020-08-15,15,8,2020"
"E12000007,London,6192,0,300,0,2020-08-14,14,8,2020"
"E12000007,London,6192,0,0,2,2020-08-13,13,8,2020"
"E12000007,London,6190,0,93,0,2020-08-12,12,8,2020"
"E12000007,London,6190,0,90,1,2020-08-11,11,8,2020"
"E12000007,London,6189,0,65,1,2020-08-10,10,8,2020"
"E12000007,London,6188,0,117,0,2020-08-09,9,8,2020"
"E12000007,London,6188,0,112,1,2020-08-08,8,8,2020"
"E12000007,London,6187,0,90,0,2020-08-07,7,8,2020"
"E12000007,London,6187,0,105,0,2020-08-06,6,8,2020"
"E12000007,London,6187,0,74,0,2020-08-05,5,8,2020"
"E12000007,London,6187,0,86,0,2020-08-04,4,8,2020"
"E12000007,London,6187,0,97,0,2020-08-03,3,8,2020"
"E12000007,London,6187,0,70,1,2020-08-02,2,8,2020"
"E12000007,London,6186,0,103,2,2020-08-01,1,8,2020"
"E12000007,London,6184,0,91,2,2020-07-31,31,7,2020"
"E12000007,London,6182,0,114,0,2020-07-30,30,7,2020"
"E12000007,London,6182,0,66,0,2020-07-29,29,7,2020"
"E12000007,London,6182,0,61,0,2020-07-28,28,7,2020"
"E12000007,London,6182,0,87,1,2020-07-27,27,7,2020"
"E12000007,London,6181,0,87,0,2020-07-26,26,7,2020"
"E12000007,London,6181,0,66,0,2020-07-25,25,7,2020"
"E12000007,London,6181,0,73,0,2020-07-24,24,7,2020"
"E12000007,London,6181,0,96,2,2020-07-23,23,7,2020"
"E12000007,London,6179,0,47,0,2020-07-22,22,7,2020"
"E12000007,London,6179,0,44,0,2020-07-21,21,7,2020"
"E12000007,London,6179,0,47,0,2020-07-20,20,7,2020"
"E12000007,London,6179,0,51,0,2020-07-19,19,7,2020"
"E12000007,London,6179,0,109,0,2020-07-18,18,7,2020"
"E12000007,London,6179,0,56,2,2020-07-17,17,7,2020"
"E12000007,London,6177,0,68,0,2020-07-16,16,7,2020"
"E12000007,London,6177,0,50,1,2020-07-15,15,7,2020"
"E12000007,London,6176,0,42,0,2020-07-14,14,7,2020"
"E12000007,London,6176,0,29,1,2020-07-13,13,7,2020"
"E12000007,London,6175,0,45,1,2020-07-12,12,7,2020"
"E12000007,London,6174,0,91,3,2020-07-11,11,7,2020"
"E12000007,London,6171,0,31,0,2020-07-10,10,7,2020"
"E12000007,London,6171,0,68,2,2020-07-09,9,7,2020"
"E12000007,London,6169,0,44,3,2020-07-08,8,7,2020"
"E12000007,London,6166,0,37,1,2020-07-07,7,7,2020"
"E12000007,London,6165,0,23,2,2020-07-06,6,7,2020"
"E12000007,London,6163,0,37,3,2020-07-05,5,7,2020"
"E12000007,London,6160,0,38,1,2020-07-04,4,7,2020"
"E12000007,London,6159,0,9,1,2020-07-03,3,7,2020"
"E12000007,London,6158,0,34,2,2020-07-02,2,7,2020"
"E12000007,London,6156,0,6025,1,2020-07-01,1,7,2020"
"E12000007,London,6155,0,19,1,2020-06-30,30,6,2020"
"E12000007,London,6154,0,9,1,2020-06-29,29,6,2020"
"E12000007,London,6153,0,14,1,2020-06-28,28,6,2020"
"E12000007,London,6152,0,46,0,2020-06-27,27,6,2020"
"E12000007,London,6152,0,52,0,2020-06-26,26,6,2020"
"E12000007,London,6152,0,47,1,2020-06-25,25,6,2020"
"E12000007,London,6151,0,10,4,2020-06-24,24,6,2020"
"E12000007,London,6147,0,18,0,2020-06-23,23,6,2020"
"E12000007,London,6147,0,21,3,2020-06-22,22,6,2020"
"E12000007,London,6144,0,18,2,2020-06-21,21,6,2020"
"E12000007,London,6142,0,29,2,2020-06-20,20,6,2020"
"E12000007,London,6140,0,16,2,2020-06-19,19,6,2020"
"E12000007,London,6138,0,17,0,2020-06-18,18,6,2020"
"E12000007,London,6138,0,9,1,2020-06-17,17,6,2020"
"E12000007,London,6137,0,15,1,2020-06-16,16,6,2020"
"E12000007,London,6136,0,8,3,2020-06-15,15,6,2020"
"E12000007,London,6133,0,25,2,2020-06-14,14,6,2020"
"E12000007,London,6131,0,36,1,2020-06-13,13,6,2020"
"E12000007,London,6130,0,21,5,2020-06-12,12,6,2020"
"E12000007,London,6125,0,31,5,2020-06-11,11,6,2020"
"E12000007,London,6120,0,15,5,2020-06-10,10,6,2020"
"E12000007,London,6115,0,55,2,2020-06-09,9,6,2020"
"E12000007,London,6113,0,0,8,2020-06-08,8,6,2020"
"E12000007,London,6105,0,15,5,2020-06-07,7,6,2020"
"E12000007,London,6100,0,25,3,2020-06-06,6,6,2020"
"E12000007,London,6097,0,36,2,2020-06-05,5,6,2020"
"E12000007,London,6095,0,21,6,2020-06-04,4,6,2020"
"E12000007,London,6089,0,21,6,2020-06-03,3,6,2020"
"E12000007,London,6083,0,32,7,2020-06-02,2,6,2020"
"E12000007,London,6076,0,21,5,2020-06-01,1,6,2020"
"E12000007,London,6071,0,30,5,2020-05-31,31,5,2020"
"E12000007,London,6066,0,25,7,2020-05-30,30,5,2020"
"E12000007,London,6059,0,30,5,2020-05-29,29,5,2020"
"E12000007,London,6054,0,16,9,2020-05-28,28,5,2020"
"E12000007,London,6045,0,27,8,2020-05-27,27,5,2020"
"E12000007,London,6037,0,22,11,2020-05-26,26,5,2020"
"E12000007,London,6026,0,38,9,2020-05-25,25,5,2020"
"E12000007,London,6017,0,38,6,2020-05-24,24,5,2020"
"E12000007,London,6011,0,59,6,2020-05-23,23,5,2020"
"E12000007,London,6005,0,55,8,2020-05-22,22,5,2020"
"E12000007,London,5997,0,49,12,2020-05-21,21,5,2020"
"E12000007,London,5985,0,50,16,2020-05-20,20,5,2020"
"E12000007,London,5969,0,42,20,2020-05-19,19,5,2020"
"E12000007,London,5949,0,47,13,2020-05-18,18,5,2020"
"E12000007,London,5936,0,81,14,2020-05-17,17,5,2020"
"E12000007,London,5922,0,166,10,2020-05-16,16,5,2020"
"E12000007,London,5912,0,80,18,2020-05-15,15,5,2020"
"E12000007,London,5894,0,89,17,2020-05-14,14,5,2020"
"E12000007,London,5877,0,44,12,2020-05-13,13,5,2020"
"E12000007,London,5865,0,89,15,2020-05-12,12,5,2020"
"E12000007,London,5850,0,62,23,2020-05-11,11,5,2020"
"E12000007,London,5827,0,95,27,2020-05-10,10,5,2020"
"E12000007,London,5800,0,111,25,2020-05-09,9,5,2020"
"E12000007,London,5775,0,124,30,2020-05-08,8,5,2020"
"E12000007,London,5745,0,142,28,2020-05-07,7,5,2020"
"E12000007,London,5717,0,117,43,2020-05-06,6,5,2020"
"E12000007,London,5674,0,252,34,2020-05-05,5,5,2020"
"E12000007,London,5640,0,160,37,2020-05-04,4,5,2020"
"E12000007,London,5603,0,128,43,2020-05-03,3,5,2020"
"E12000007,London,5560,0,223,52,2020-05-02,2,5,2020"
"E12000007,London,5508,0,180,42,2020-05-01,1,5,2020"
"E12000007,London,5466,0,207,45,2020-04-30,30,4,2020"
"E12000007,London,5421,0,111,52,2020-04-29,29,4,2020"
"E12000007,London,5369,0,146,58,2020-04-28,28,4,2020"
"E12000007,London,5311,0,225,54,2020-04-27,27,4,2020"
"E12000007,London,5257,0,267,62,2020-04-26,26,4,2020"
"E12000007,London,5195,0,278,58,2020-04-25,25,4,2020"
"E12000007,London,5137,0,296,75,2020-04-24,24,4,2020"
"E12000007,London,5062,0,415,80,2020-04-23,23,4,2020"
"E12000007,London,4982,0,280,110,2020-04-22,22,4,2020"
"E12000007,London,4872,0,418,105,2020-04-21,21,4,2020"
"E12000007,London,4767,0,297,97,2020-04-20,20,4,2020"
"E12000007,London,4670,0,453,116,2020-04-19,19,4,2020"
"E12000007,London,4554,0,689,118,2020-04-18,18,4,2020"
"E12000007,London,4436,0,704,110,2020-04-17,17,4,2020"
"E12000007,London,4326,0,,138,2020-04-16,16,4,2020"
"E12000007,London,4188,0,,147,2020-04-15,15,4,2020"
"E12000007,London,4041,0,,143,2020-04-14,14,4,2020"
"E12000007,London,3898,0,,170,2020-04-13,13,4,2020"
"E12000007,London,3728,0,,170,2020-04-12,12,4,2020"
"E12000007,London,3558,0,,164,2020-04-11,11,4,2020"
"E12000007,London,3394,0,,174,2020-04-10,10,4,2020"
"E12000007,London,3220,0,,199,2020-04-09,9,4,2020"
"E12000007,London,3021,0,,232,2020-04-08,8,4,2020"
"E12000007,London,2789,0,,221,2020-04-07,7,4,2020"
"E12000007,London,2568,0,,197,2020-04-06,6,4,2020"
"E12000007,London,2371,0,,196,2020-04-05,5,4,2020"
"E12000007,London,2175,0,,225,2020-04-04,4,4,2020"
"E12000007,London,1950,0,,192,2020-04-03,3,4,2020"
"E12000007,London,1758,0,,194,2020-04-02,2,4,2020"
"E12000007,London,1564,0,,189,2020-04-01,1,4,2020"
"E12000007,London,1375,0,,180,2020-03-31,31,3,2020"
"E12000007,London,1195,0,,150,2020-03-30,30,3,2020"
"E12000007,London,1045,0,,143,2020-03-29,29,3,2020"
"E12000007,London,902,0,,119,2020-03-28,28,3,2020"
"E12000007,London,783,0,,127,2020-03-27,27,3,2020"
"E12000007,London,656,0,,122,2020-03-26,26,3,2020"
"E12000007,London,534,0,,119,2020-03-25,25,3,2020"
"E12000007,London,415,0,,87,2020-03-24,24,3,2020"
"E12000007,London,328,0,,56,2020-03-23,23,3,2020"
"E12000007,London,272,0,,53,2020-03-22,22,3,2020"
"E12000007,London,219,0,,46,2020-03-21,21,3,2020"
"E12000007,London,173,0,,46,2020-03-20,20,3,2020"
"E12000007,London,127,0,,25,2020-03-19,19,3,2020"
"E12000007,London,102,0,,26,2020-03-18,18,3,2020"
"E12000007,London,76,0,,23,2020-03-17,17,3,2020"
"E12000007,London,53,0,,16,2020-03-16,16,3,2020"
"E12000007,London,37,0,,8,2020-03-15,15,3,2020"
"E12000007,London,29,0,,11,2020-03-14,14,3,2020"
"E12000007,London,18,0,,6,2020-03-13,13,3,2020"
"E12000007,London,12,0,,6,2020-03-12,12,3,2020"
"E12000007,London,6,0,,3,2020-03-11,11,3,2020"
"E12000007,London,3,0,,1,2020-03-10,10,3,2020"
"E12000007,London,2,0,,2,2020-03-09,9,3,2020"
"E12000006,Eastern,,74.1,3484,,2021-11-14,14,11,2021"
"E12000006,Eastern,14497,74.1,3902,0,2021-11-13,13,11,2021"
"E12000006,Eastern,14497,74.1,3655,5,2021-11-12,12,11,2021"
"E12000006,Eastern,14492,74.1,4161,8,2021-11-11,11,11,2021"
"E12000006,Eastern,14484,74,3292,14,2021-11-10,10,11,2021"
"E12000006,Eastern,14470,74,3180,13,2021-11-09,9,11,2021"
"E12000006,Eastern,14457,74,2883,13,2021-11-08,8,11,2021"
"E12000006,Eastern,14444,74,2536,9,2021-11-07,7,11,2021"
"E12000006,Eastern,14435,73.9,2958,9,2021-11-06,6,11,2021"
"E12000006,Eastern,14426,73.9,3020,8,2021-11-05,5,11,2021"
"E12000006,Eastern,14418,73.9,3448,8,2021-11-04,4,11,2021"
"E12000006,Eastern,14410,73.8,3803,19,2021-11-03,3,11,2021"
"E12000006,Eastern,14391,73.8,3439,12,2021-11-02,2,11,2021"
"E12000006,Eastern,14379,73.8,3986,13,2021-11-01,1,11,2021"
"E12000006,Eastern,14366,73.7,3816,14,2021-10-31,31,10,2021"
"E12000006,Eastern,14352,73.7,4267,14,2021-10-30,30,10,2021"
"E12000006,Eastern,14338,73.7,4074,21,2021-10-29,29,10,2021"
"E12000006,Eastern,14317,73.7,3995,15,2021-10-28,28,10,2021"
"E12000006,Eastern,14302,73.6,4520,16,2021-10-27,27,10,2021"
"E12000006,Eastern,14286,73.6,3967,12,2021-10-26,26,10,2021"
"E12000006,Eastern,14274,73.6,3891,17,2021-10-25,25,10,2021"
"E12000006,Eastern,14257,73.5,3618,17,2021-10-24,24,10,2021"
"E12000006,Eastern,14240,73.5,5353,15,2021-10-23,23,10,2021"
"E12000006,Eastern,14225,73.5,4796,9,2021-10-22,22,10,2021"
"E12000006,Eastern,14216,73.4,5592,10,2021-10-21,21,10,2021"
"E12000006,Eastern,14206,73.4,4752,9,2021-10-20,20,10,2021"
"E12000006,Eastern,14197,73.4,4330,15,2021-10-19,19,10,2021"
"E12000006,Eastern,14182,73.3,4936,9,2021-10-18,18,10,2021"
"E12000006,Eastern,14173,73.3,4110,8,2021-10-17,17,10,2021"
"E12000006,Eastern,14165,73.3,4677,12,2021-10-16,16,10,2021"
"E12000006,Eastern,14153,73.2,4068,10,2021-10-15,15,10,2021"
"E12000006,Eastern,14143,73.2,4385,5,2021-10-14,14,10,2021"
"E12000006,Eastern,14138,73.1,4161,6,2021-10-13,13,10,2021"
"E12000006,Eastern,14132,73.1,3878,7,2021-10-12,12,10,2021"
"E12000006,Eastern,14125,73,4097,7,2021-10-11,11,10,2021"
"E12000006,Eastern,14118,73,3543,3,2021-10-10,10,10,2021"
"E12000006,Eastern,14115,73,3537,6,2021-10-09,9,10,2021"
"E12000006,Eastern,14109,72.9,3633,9,2021-10-08,8,10,2021"
"E12000006,Eastern,14100,72.9,3958,5,2021-10-07,7,10,2021"
"E12000006,Eastern,14095,72.8,3636,8,2021-10-06,6,10,2021"
"E12000006,Eastern,14087,72.8,3229,9,2021-10-05,5,10,2021"
"E12000006,Eastern,14078,72.7,3224,6,2021-10-04,4,10,2021"
"E12000006,Eastern,14072,72.7,2573,6,2021-10-03,3,10,2021"
"E12000006,Eastern,14066,72.6,2632,5,2021-10-02,2,10,2021"
"E12000006,Eastern,14061,72.6,2822,7,2021-10-01,1,10,2021"
"E12000006,Eastern,14054,72.5,3410,5,2021-09-30,30,9,2021"
"E12000006,Eastern,14049,72.5,3009,5,2021-09-29,29,9,2021"
"E12000006,Eastern,14044,72.4,3389,4,2021-09-28,28,9,2021"
"E12000006,Eastern,14040,72.4,3438,4,2021-09-27,27,9,2021"
"E12000006,Eastern,14036,72.3,2655,5,2021-09-26,26,9,2021"
"E12000006,Eastern,14031,72.3,2763,2,2021-09-25,25,9,2021"
"E12000006,Eastern,14029,72.2,2588,7,2021-09-24,24,9,2021"
"E12000006,Eastern,14022,72.1,3205,7,2021-09-23,23,9,2021"
"E12000006,Eastern,14015,72,2442,11,2021-09-22,22,9,2021"
"E12000006,Eastern,14004,72,2525,11,2021-09-21,21,9,2021"
"E12000006,Eastern,13993,71.9,2995,8,2021-09-20,20,9,2021"
"E12000006,Eastern,13985,71.8,1997,16,2021-09-19,19,9,2021"
"E12000006,Eastern,13969,71.7,2295,13,2021-09-18,18,9,2021"
"E12000006,Eastern,13956,71.6,2217,16,2021-09-17,17,9,2021"
"E12000006,Eastern,13940,71.5,2386,15,2021-09-16,16,9,2021"
"E12000006,Eastern,13925,71.4,2274,7,2021-09-15,15,9,2021"
"E12000006,Eastern,13918,71.3,1956,11,2021-09-14,14,9,2021"
"E12000006,Eastern,13907,71.2,2192,7,2021-09-13,13,9,2021"
"E12000006,Eastern,13900,71.1,1914,12,2021-09-12,12,9,2021"
"E12000006,Eastern,13888,71,2329,16,2021-09-11,11,9,2021"
"E12000006,Eastern,13872,70.8,2566,9,2021-09-10,10,9,2021"
"E12000006,Eastern,13863,70.6,2813,3,2021-09-09,9,9,2021"
"E12000006,Eastern,13860,70.5,2875,14,2021-09-08,8,9,2021"
"E12000006,Eastern,13846,70.3,2545,12,2021-09-07,7,9,2021"
"E12000006,Eastern,13834,70.2,2841,10,2021-09-06,6,9,2021"
"E12000006,Eastern,13824,70.1,3009,12,2021-09-05,5,9,2021"
"E12000006,Eastern,13812,70,2674,14,2021-09-04,4,9,2021"
"E12000006,Eastern,13798,69.7,3597,16,2021-09-03,3,9,2021"
"E12000006,Eastern,13782,69.5,2187,8,2021-09-02,2,9,2021"
"E12000006,Eastern,13774,69.3,2662,10,2021-09-01,1,9,2021"
"E12000006,Eastern,13764,69.1,2048,11,2021-08-31,31,8,2021"
"E12000006,Eastern,13753,68.9,2147,6,2021-08-30,30,8,2021"
"E12000006,Eastern,13747,68.9,2197,12,2021-08-29,29,8,2021"
"E12000006,Eastern,13735,68.7,2278,3,2021-08-28,28,8,2021"
"E12000006,Eastern,13732,68.5,2596,9,2021-08-27,27,8,2021"
"E12000006,Eastern,13723,68.3,2784,16,2021-08-26,26,8,2021"
"E12000006,Eastern,13707,68.1,2697,11,2021-08-25,25,8,2021"
"E12000006,Eastern,13696,67.8,2064,8,2021-08-24,24,8,2021"
"E12000006,Eastern,13688,67.6,2273,4,2021-08-23,23,8,2021"
"E12000006,Eastern,13684,67.4,2707,9,2021-08-22,22,8,2021"
"E12000006,Eastern,13675,67.2,2583,10,2021-08-21,21,8,2021"
"E12000006,Eastern,13665,67,2848,8,2021-08-20,20,8,2021"
"E12000006,Eastern,13657,66.7,2431,9,2021-08-19,19,8,2021"
"E12000006,Eastern,13648,66.4,2496,8,2021-08-18,18,8,2021"
"E12000006,Eastern,13640,66.1,2267,8,2021-08-17,17,8,2021"
"E12000006,Eastern,13632,65.9,2221,10,2021-08-16,16,8,2021"
"E12000006,Eastern,13622,65.7,2002,9,2021-08-15,15,8,2021"
"E12000006,Eastern,13613,65.6,2402,7,2021-08-14,14,8,2021"
"E12000006,Eastern,13606,65.3,2804,9,2021-08-13,13,8,2021"
"E12000006,Eastern,13597,65,2861,9,2021-08-12,12,8,2021"
"E12000006,Eastern,13588,64.7,2500,6,2021-08-11,11,8,2021"
"E12000006,Eastern,13582,64.4,1909,6,2021-08-10,10,8,2021"
"E12000006,Eastern,13576,64.2,2084,6,2021-08-09,9,8,2021"
"E12000006,Eastern,13570,64.1,2167,7,2021-08-08,8,8,2021"
"E12000006,Eastern,13563,63.9,2399,10,2021-08-07,7,8,2021"
"E12000006,Eastern,13553,63.5,2718,6,2021-08-06,6,8,2021"
"E12000006,Eastern,13547,63.3,2572,2,2021-08-05,5,8,2021"
"E12000006,Eastern,13545,63,2678,4,2021-08-04,4,8,2021"
"E12000006,Eastern,13541,62.8,1820,5,2021-08-03,3,8,2021"
"E12000006,Eastern,13536,62.6,2060,6,2021-08-02,2,8,2021"
"E12000006,Eastern,13530,62.5,2084,2,2021-08-01,1,8,2021"
"E12000006,Eastern,13528,62.3,2074,8,2021-07-31,31,7,2021"
"E12000006,Eastern,13520,61.9,2462,5,2021-07-30,30,7,2021"
"E12000006,Eastern,13515,61.6,2637,2,2021-07-29,29,7,2021"
"E12000006,Eastern,13513,61.3,2276,5,2021-07-28,28,7,2021"
"E12000006,Eastern,13508,61,2004,5,2021-07-27,27,7,2021"
"E12000006,Eastern,13503,60.8,2078,5,2021-07-26,26,7,2021"
"E12000006,Eastern,13498,60.6,2378,3,2021-07-25,25,7,2021"
"E12000006,Eastern,13495,60.4,2816,8,2021-07-24,24,7,2021"
"E12000006,Eastern,13487,60.1,3081,6,2021-07-23,23,7,2021"
"E12000006,Eastern,13481,59.8,3186,3,2021-07-22,22,7,2021"
"E12000006,Eastern,13478,59.5,3729,2,2021-07-21,21,7,2021"
"E12000006,Eastern,13476,59.2,5784,6,2021-07-20,20,7,2021"
"E12000006,Eastern,13470,59,2249,3,2021-07-19,19,7,2021"
"E12000006,Eastern,13467,58.8,3829,4,2021-07-18,18,7,2021"
"E12000006,Eastern,13463,58.6,4508,3,2021-07-17,17,7,2021"
"E12000006,Eastern,13460,58.2,4186,0,2021-07-16,16,7,2021"
"E12000006,Eastern,13460,57.9,3921,2,2021-07-15,15,7,2021"
"E12000006,Eastern,13458,57.5,3182,1,2021-07-14,14,7,2021"
"E12000006,Eastern,13457,57.2,2833,1,2021-07-13,13,7,2021"
"E12000006,Eastern,13456,57,2211,2,2021-07-12,12,7,2021"
"E12000006,Eastern,13454,56.8,2097,1,2021-07-11,11,7,2021"
"E12000006,Eastern,13453,56.7,2386,3,2021-07-10,10,7,2021"
"E12000006,Eastern,13450,56.3,2500,1,2021-07-09,9,7,2021"
"E12000006,Eastern,13449,56.1,1919,4,2021-07-08,8,7,2021"
"E12000006,Eastern,13445,55.8,2155,1,2021-07-07,7,7,2021"
"E12000006,Eastern,13444,55.6,2285,2,2021-07-06,6,7,2021"
"E12000006,Eastern,13442,55.4,1703,2,2021-07-05,5,7,2021"
"E12000006,Eastern,13440,55.1,1451,0,2021-07-04,4,7,2021"
"E12000006,Eastern,13440,55,1326,0,2021-07-03,3,7,2021"
"E12000006,Eastern,13440,54.7,1359,1,2021-07-02,2,7,2021"
"E12000006,Eastern,13439,54.5,1502,0,2021-07-01,1,7,2021"
"E12000006,Eastern,13439,54.2,1022,1,2021-06-30,30,6,2021"
"E12000006,Eastern,13438,54,1051,0,2021-06-29,29,6,2021"
"E12000006,Eastern,13438,53.8,1150,0,2021-06-28,28,6,2021"
"E12000006,Eastern,13438,53.6,692,0,2021-06-27,27,6,2021"
"E12000006,Eastern,13438,53.4,742,1,2021-06-26,26,6,2021"
"E12000006,Eastern,13437,53,744,1,2021-06-25,25,6,2021"
"E12000006,Eastern,13436,52.8,730,0,2021-06-24,24,6,2021"
"E12000006,Eastern,13436,52.6,661,0,2021-06-23,23,6,2021"
"E12000006,Eastern,13436,52.4,442,1,2021-06-22,22,6,2021"
"E12000006,Eastern,13435,52.1,411,0,2021-06-21,21,6,2021"
"E12000006,Eastern,13435,51.9,421,2,2021-06-20,20,6,2021"
"E12000006,Eastern,13433,51.8,443,0,2021-06-19,19,6,2021"
"E12000006,Eastern,13433,51.4,429,0,2021-06-18,18,6,2021"
"E12000006,Eastern,13433,51.1,439,0,2021-06-17,17,6,2021"
"E12000006,Eastern,13433,50.8,340,1,2021-06-16,16,6,2021"
"E12000006,Eastern,13432,50.5,385,1,2021-06-15,15,6,2021"
"E12000006,Eastern,13431,50.1,344,0,2021-06-14,14,6,2021"
"E12000006,Eastern,13431,49.7,256,1,2021-06-13,13,6,2021"
"E12000006,Eastern,13430,49.4,299,1,2021-06-12,12,6,2021"
"E12000006,Eastern,13429,48.9,317,0,2021-06-11,11,6,2021"
"E12000006,Eastern,13429,48.5,427,1,2021-06-10,10,6,2021"
"E12000006,Eastern,13428,48,227,0,2021-06-09,9,6,2021"
"E12000006,Eastern,13428,47.5,313,1,2021-06-08,8,6,2021"
"E12000006,Eastern,13427,47,321,1,2021-06-07,7,6,2021"
"E12000006,Eastern,13426,46.5,211,0,2021-06-06,6,6,2021"
"E12000006,Eastern,13426,46.1,244,0,2021-06-05,5,6,2021"
"E12000006,Eastern,13426,45.3,340,0,2021-06-04,4,6,2021"
"E12000006,Eastern,13426,44.7,210,0,2021-06-03,3,6,2021"
"E12000006,Eastern,13426,44,181,2,2021-06-02,2,6,2021"
"E12000006,Eastern,13424,43.5,160,0,2021-06-01,1,6,2021"
"E12000006,Eastern,13424,42.8,188,2,2021-05-31,31,5,2021"
"E12000006,Eastern,13422,42.5,116,1,2021-05-30,30,5,2021"
"E12000006,Eastern,13421,42.2,187,1,2021-05-29,29,5,2021"
"E12000006,Eastern,13420,41.4,236,1,2021-05-28,28,5,2021"
"E12000006,Eastern,13419,40.6,224,0,2021-05-27,27,5,2021"
